date,trich,feelings,needs
28/07/2022,1,detached,stability
28/07/2022,1,detached,cold
28/07/2022,1,detached,health (dentistry etc)
28/07/2022,1,detached,supplements
28/07/2022,1,detached,hygiene and cleanliness
28/07/2022,1,detached,relaxation
28/07/2022,1,detached,internal peace -emo relief
28/07/2022,1,detached,rejuvenation
28/07/2022,1,detached,sleep
28/07/2022,1,detached,exercise
28/07/2022,1,detached,contribution of life
28/07/2022,1,detached,mourning of life unfulfilled
28/07/2022,1,detached,physical nurturance
28/07/2022,1,detached,order/ symetry
28/07/2022,1,detached,rest
28/07/2022,1,detached,relief
28/07/2022,1,detached,nutrition
28/07/2022,1,despondant,balance
28/07/2022,1,despondant,nurturing
28/07/2022,1,despondant,support
28/07/2022,1,despondant,self acceptance
28/07/2022,1,despondant,self care
28/07/2022,1,despondant,sunshine
28/07/2022,1,despondant,hot
28/07/2022,1,despondant,stability
28/07/2022,1,despondant,cold
28/07/2022,1,despondant,health (dentistry etc)
28/07/2022,1,despondant,supplements
28/07/2022,1,despondant,hygiene and cleanliness
28/07/2022,1,despondant,relaxation
28/07/2022,1,despondant,internal peace -emo relief
28/07/2022,1,despondant,rejuvenation
28/07/2022,1,despondant,sleep
28/07/2022,1,despondant,exercise
28/07/2022,1,despondant,contribution of life
28/07/2022,1,despondant,mourning of life unfulfilled
28/07/2022,1,despondant,physical nurturance
28/07/2022,1,despondant,order/ symetry
28/07/2022,1,despondant,rest
28/07/2022,1,despondant,relief
28/07/2022,1,despondant,nutrition
28/07/2022,1,intense,balance
28/07/2022,1,intense,nurturing
28/07/2022,1,intense,support
28/07/2022,1,intense,self acceptance
28/07/2022,1,intense,self care
28/07/2022,1,intense,sunshine
28/07/2022,1,intense,hot
28/07/2022,1,intense,stability
28/07/2022,1,intense,cold
28/07/2022,1,intense,health (dentistry etc)
28/07/2022,1,intense,supplements
28/07/2022,1,intense,hygiene and cleanliness
28/07/2022,1,intense,relaxation
28/07/2022,1,intense,internal peace -emo relief
28/07/2022,1,intense,rejuvenation
28/07/2022,1,intense,sleep
28/07/2022,1,intense,exercise
28/07/2022,1,intense,contribution of life
28/07/2022,1,intense,mourning of life unfulfilled
28/07/2022,1,intense,physical nurturance
28/07/2022,1,intense,order/ symetry
28/07/2022,1,intense,rest
28/07/2022,1,intense,relief
28/07/2022,1,intense,nutrition
28/07/2022,1,withdrawn,balance
28/07/2022,1,withdrawn,nurturing
28/07/2022,1,withdrawn,support
28/07/2022,1,withdrawn,self acceptance
28/07/2022,1,withdrawn,self care
28/07/2022,1,withdrawn,sunshine
28/07/2022,1,withdrawn,hot
28/07/2022,1,withdrawn,stability
28/07/2022,1,withdrawn,cold
28/07/2022,1,withdrawn,health (dentistry etc)
28/07/2022,1,withdrawn,supplements
28/07/2022,1,withdrawn,hygiene and cleanliness
28/07/2022,1,withdrawn,relaxation
28/07/2022,1,withdrawn,internal peace -emo relief
28/07/2022,1,withdrawn,rejuvenation
28/07/2022,1,withdrawn,sleep
28/07/2022,1,withdrawn,exercise
28/07/2022,1,withdrawn,contribution of life
28/07/2022,1,withdrawn,mourning of life unfulfilled
28/07/2022,1,withdrawn,physical nurturance
28/07/2022,1,withdrawn,order/ symetry
28/07/2022,1,withdrawn,rest
28/07/2022,1,withdrawn,relief
28/07/2022,1,withdrawn,nutrition
28/07/2022,1,apprehensive,balance
28/07/2022,1,apprehensive,nurturing
28/07/2022,1,apprehensive,support
28/07/2022,1,apprehensive,self acceptance
28/07/2022,1,apprehensive,self care
28/07/2022,1,apprehensive,sunshine
28/07/2022,1,apprehensive,hot
28/07/2022,1,apprehensive,stability
28/07/2022,1,apprehensive,cold
28/07/2022,1,apprehensive,health (dentistry etc)
28/07/2022,1,apprehensive,supplements
28/07/2022,1,apprehensive,hygiene and cleanliness
28/07/2022,1,apprehensive,relaxation
28/07/2022,1,apprehensive,internal peace -emo relief
28/07/2022,1,apprehensive,rejuvenation
28/07/2022,1,apprehensive,sleep
28/07/2022,1,apprehensive,exercise
28/07/2022,1,apprehensive,contribution of life
28/07/2022,1,apprehensive,mourning of life unfulfilled
28/07/2022,1,apprehensive,physical nurturance
28/07/2022,1,apprehensive,order/ symetry
28/07/2022,1,apprehensive,rest
28/07/2022,1,apprehensive,relief
28/07/2022,1,apprehensive,nutrition
28/07/2022,1,despairing,balance
28/07/2022,1,despairing,nurturing
28/07/2022,1,despairing,support
28/07/2022,1,despairing,self acceptance
28/07/2022,1,despairing,self care
28/07/2022,1,despairing,sunshine
28/07/2022,1,despairing,hot
28/07/2022,1,despairing,stability
28/07/2022,1,despairing,cold
28/07/2022,1,despairing,health (dentistry etc)
28/07/2022,1,despairing,supplements
28/07/2022,1,despairing,hygiene and cleanliness
28/07/2022,1,despairing,relaxation
28/07/2022,1,despairing,internal peace -emo relief
28/07/2022,1,despairing,rejuvenation
28/07/2022,1,despairing,sleep
28/07/2022,1,despairing,exercise
28/07/2022,1,despairing,contribution of life
28/07/2022,1,despairing,mourning of life unfulfilled
28/07/2022,1,despairing,physical nurturance
28/07/2022,1,despairing,order/ symetry
28/07/2022,1,despairing,rest
28/07/2022,1,despairing,relief
28/07/2022,1,despairing,nutrition
28/07/2022,2,discouraged,balance
28/07/2022,2,discouraged,nurturing
28/07/2022,2,discouraged,support
28/07/2022,2,discouraged,self acceptance
28/07/2022,2,discouraged,self care
28/07/2022,2,discouraged,sunshine
28/07/2022,2,discouraged,hot
28/07/2022,2,discouraged,stability
28/07/2022,2,discouraged,cold
28/07/2022,2,discouraged,health (dentistry etc)
28/07/2022,2,discouraged,supplements
28/07/2022,2,discouraged,hygiene and cleanliness
28/07/2022,2,discouraged,relaxation
28/07/2022,2,discouraged,internal peace -emo relief
28/07/2022,2,discouraged,rejuvenation
28/07/2022,2,discouraged,sleep
28/07/2022,2,discouraged,exercise
28/07/2022,2,discouraged,contribution of life
28/07/2022,2,discouraged,mourning of life unfulfilled
28/07/2022,2,discouraged,physical nurturance
28/07/2022,2,discouraged,order/ symetry
28/07/2022,2,discouraged,rest
28/07/2022,2,discouraged,relief
28/07/2022,2,discouraged,nutrition
28/07/2022,2,unglued,balance
28/07/2022,2,unglued,nurturing
28/07/2022,2,unglued,support
28/07/2022,2,unglued,self acceptance
28/07/2022,2,unglued,self care
28/07/2022,2,unglued,sunshine
28/07/2022,2,unglued,hot
28/07/2022,2,unglued,stability
28/07/2022,2,unglued,cold
28/07/2022,2,unglued,health (dentistry etc)
28/07/2022,2,unglued,supplements
28/07/2022,2,unglued,hygiene and cleanliness
28/07/2022,2,unglued,relaxation
28/07/2022,2,unglued,internal peace -emo relief
28/07/2022,2,unglued,rejuvenation
28/07/2022,2,unglued,sleep
28/07/2022,2,unglued,exercise
28/07/2022,2,unglued,contribution of life
28/07/2022,2,unglued,mourning of life unfulfilled
28/07/2022,2,unglued,physical nurturance
28/07/2022,2,unglued,order/ symetry
28/07/2022,2,unglued,rest
28/07/2022,2,unglued,relief
28/07/2022,2,unglued,nutrition
28/07/2022,2,ashamed,balance
28/07/2022,2,ashamed,nurturing
28/07/2022,2,ashamed,support
28/07/2022,2,ashamed,self acceptance
28/07/2022,2,ashamed,self care
28/07/2022,2,ashamed,sunshine
28/07/2022,2,ashamed,hot
28/07/2022,2,ashamed,stability
28/07/2022,2,ashamed,cold
28/07/2022,2,ashamed,health (dentistry etc)
28/07/2022,2,ashamed,supplements
28/07/2022,2,ashamed,hygiene and cleanliness
28/07/2022,2,ashamed,relaxation
28/07/2022,2,ashamed,internal peace -emo relief
28/07/2022,2,ashamed,rejuvenation
28/07/2022,2,ashamed,sleep
28/07/2022,2,ashamed,exercise
28/07/2022,2,ashamed,contribution of life
28/07/2022,2,ashamed,mourning of life unfulfilled
28/07/2022,2,ashamed,physical nurturance
28/07/2022,2,ashamed,order/ symetry
28/07/2022,2,ashamed,rest
28/07/2022,2,ashamed,relief
28/07/2022,2,ashamed,nutrition
28/07/2022,2,agitated,balance
28/07/2022,2,agitated,nurturing
28/07/2022,2,agitated,support
28/07/2022,2,agitated,self acceptance
28/07/2022,2,agitated,self care
28/07/2022,2,agitated,sunshine
28/07/2022,2,agitated,hot
28/07/2022,2,agitated,stability
28/07/2022,2,agitated,cold
28/07/2022,2,agitated,health (dentistry etc)
28/07/2022,2,agitated,supplements
28/07/2022,2,agitated,hygiene and cleanliness
28/07/2022,2,agitated,relaxation
28/07/2022,2,agitated,internal peace -emo relief
28/07/2022,2,agitated,rejuvenation
28/07/2022,2,agitated,sleep
28/07/2022,2,agitated,exercise
28/07/2022,2,agitated,contribution of life
28/07/2022,2,agitated,mourning of life unfulfilled
28/07/2022,2,agitated,physical nurturance
28/07/2022,2,agitated,order/ symetry
28/07/2022,2,agitated,rest
28/07/2022,2,agitated,relief
28/07/2022,2,agitated,nutrition
28/07/2022,2,alarmed,balance
28/07/2022,2,alarmed,nurturing
28/07/2022,2,alarmed,support
28/07/2022,2,alarmed,self acceptance
28/07/2022,2,alarmed,self care
28/07/2022,2,alarmed,sunshine
28/07/2022,2,alarmed,hot
28/07/2022,2,alarmed,stability
28/07/2022,2,alarmed,cold
28/07/2022,2,alarmed,health (dentistry etc)
28/07/2022,2,alarmed,supplements
28/07/2022,2,alarmed,hygiene and cleanliness
28/07/2022,2,alarmed,relaxation
28/07/2022,2,alarmed,internal peace -emo relief
28/07/2022,2,alarmed,rejuvenation
28/07/2022,2,alarmed,sleep
28/07/2022,2,alarmed,exercise
28/07/2022,2,alarmed,contribution of life
28/07/2022,2,alarmed,mourning of life unfulfilled
28/07/2022,2,alarmed,physical nurturance
28/07/2022,2,alarmed,order/ symetry
28/07/2022,2,alarmed,rest
28/07/2022,2,alarmed,relief
28/07/2022,2,alarmed,nutrition
28/07/2022,2,reluctant,balance
28/07/2022,2,reluctant,nurturing
28/07/2022,2,reluctant,support
28/07/2022,2,reluctant,self acceptance
28/07/2022,2,reluctant,self care
28/07/2022,2,reluctant,sunshine
28/07/2022,2,reluctant,hot
28/07/2022,2,reluctant,stability
28/07/2022,2,reluctant,cold
28/07/2022,2,reluctant,health (dentistry etc)
28/07/2022,2,reluctant,supplements
28/07/2022,2,reluctant,hygiene and cleanliness
28/07/2022,2,reluctant,relaxation
28/07/2022,2,reluctant,internal peace -emo relief
28/07/2022,2,reluctant,rejuvenation
28/07/2022,2,reluctant,sleep
28/07/2022,2,reluctant,exercise
28/07/2022,2,reluctant,contribution of life
28/07/2022,2,reluctant,mourning of life unfulfilled
28/07/2022,2,reluctant,physical nurturance
28/07/2022,2,reluctant,order/ symetry
28/07/2022,2,reluctant,rest
28/07/2022,2,reluctant,relief
28/07/2022,2,reluctant,nutrition
28/07/2022,2,unsteady,balance
28/07/2022,2,unsteady,nurturing
28/07/2022,2,unsteady,support
28/07/2022,2,unsteady,self acceptance
28/07/2022,2,unsteady,self care
28/07/2022,2,unsteady,sunshine
28/07/2022,2,unsteady,hot
28/07/2022,2,unsteady,stability
28/07/2022,2,unsteady,cold
28/07/2022,2,unsteady,health (dentistry etc)
28/07/2022,2,unsteady,supplements
28/07/2022,2,unsteady,hygiene and cleanliness
28/07/2022,2,unsteady,relaxation
28/07/2022,2,unsteady,internal peace -emo relief
28/07/2022,2,unsteady,rejuvenation
28/07/2022,2,unsteady,sleep
28/07/2022,2,unsteady,exercise
28/07/2022,2,unsteady,contribution of life
28/07/2022,2,unsteady,mourning of life unfulfilled
28/07/2022,2,unsteady,physical nurturance
28/07/2022,2,unsteady,order/ symetry
28/07/2022,2,unsteady,rest
28/07/2022,2,unsteady,relief
28/07/2022,2,unsteady,nutrition
28/07/2022,2,disheartened,balance
28/07/2022,2,disheartened,nurturing
28/07/2022,2,disheartened,support
28/07/2022,2,disheartened,self acceptance
28/07/2022,2,disheartened,self care
28/07/2022,2,disheartened,sunshine
28/07/2022,2,disheartened,hot
28/07/2022,2,disheartened,stability
28/07/2022,2,disheartened,cold
28/07/2022,2,disheartened,health (dentistry etc)
28/07/2022,2,disheartened,supplements
28/07/2022,2,disheartened,hygiene and cleanliness
28/07/2022,2,disheartened,relaxation
28/07/2022,2,disheartened,internal peace -emo relief
28/07/2022,2,disheartened,rejuvenation
28/07/2022,2,disheartened,sleep
28/07/2022,2,disheartened,exercise
28/07/2022,2,disheartened,contribution of life
28/07/2022,2,disheartened,mourning of life unfulfilled
28/07/2022,2,disheartened,physical nurturance
28/07/2022,2,disheartened,order/ symetry
28/07/2022,2,disheartened,rest
28/07/2022,2,disheartened,relief
28/07/2022,2,disheartened,nutrition
28/07/2022,2,edgy,balance
28/07/2022,2,edgy,nurturing
28/07/2022,2,edgy,support
28/07/2022,2,edgy,self acceptance
28/07/2022,2,edgy,self care
28/07/2022,2,edgy,sunshine
28/07/2022,2,edgy,hot
28/07/2022,2,edgy,stability
28/07/2022,2,edgy,cold
28/07/2022,2,edgy,health (dentistry etc)
28/07/2022,2,edgy,supplements
28/07/2022,2,edgy,hygiene and cleanliness
28/07/2022,2,edgy,relaxation
28/07/2022,2,edgy,internal peace -emo relief
28/07/2022,2,edgy,rejuvenation
28/07/2022,2,edgy,sleep
28/07/2022,2,edgy,exercise
28/07/2022,2,edgy,contribution of life
28/07/2022,2,edgy,mourning of life unfulfilled
28/07/2022,2,edgy,physical nurturance
28/07/2022,2,edgy,order/ symetry
28/07/2022,2,edgy,rest
28/07/2022,2,edgy,relief
28/07/2022,2,edgy,nutrition
28/07/2022,2,annoyed,balance
28/07/2022,2,annoyed,nurturing
28/07/2022,2,annoyed,support
28/07/2022,2,annoyed,self acceptance
28/07/2022,2,annoyed,self care
28/07/2022,2,annoyed,sunshine
28/07/2022,2,annoyed,hot
28/07/2022,2,annoyed,stability
28/07/2022,2,annoyed,cold
28/07/2022,2,annoyed,health (dentistry etc)
28/07/2022,2,annoyed,supplements
28/07/2022,2,annoyed,hygiene and cleanliness
28/07/2022,2,annoyed,relaxation
28/07/2022,2,annoyed,internal peace -emo relief
28/07/2022,2,annoyed,rejuvenation
28/07/2022,2,annoyed,sleep
28/07/2022,2,annoyed,exercise
28/07/2022,2,annoyed,contribution of life
28/07/2022,2,annoyed,mourning of life unfulfilled
28/07/2022,2,annoyed,physical nurturance
28/07/2022,2,annoyed,order/ symetry
28/07/2022,2,annoyed,rest
28/07/2022,2,annoyed,relief
28/07/2022,2,annoyed,nutrition
28/07/2022,2,concerned,balance
28/07/2022,2,concerned,nurturing
28/07/2022,2,concerned,support
28/07/2022,2,concerned,self acceptance
28/07/2022,2,concerned,self care
28/07/2022,2,concerned,sunshine
28/07/2022,2,concerned,hot
28/07/2022,2,concerned,stability
28/07/2022,2,concerned,cold
28/07/2022,2,concerned,health (dentistry etc)
28/07/2022,2,concerned,supplements
28/07/2022,2,concerned,hygiene and cleanliness
28/07/2022,2,concerned,relaxation
28/07/2022,2,concerned,internal peace -emo relief
28/07/2022,2,concerned,rejuvenation
28/07/2022,2,concerned,sleep
28/07/2022,2,concerned,exercise
28/07/2022,2,concerned,contribution of life
28/07/2022,2,concerned,mourning of life unfulfilled
28/07/2022,2,concerned,physical nurturance
28/07/2022,2,concerned,order/ symetry
28/07/2022,2,concerned,rest
28/07/2022,2,concerned,relief
28/07/2022,2,concerned,nutrition
28/07/2022,2,jittery,balance
28/07/2022,2,jittery,nurturing
28/07/2022,2,jittery,support
28/07/2022,2,jittery,self acceptance
28/07/2022,2,jittery,self care
28/07/2022,2,jittery,sunshine
28/07/2022,2,jittery,hot
28/07/2022,2,jittery,stability
28/07/2022,2,jittery,cold
28/07/2022,2,jittery,health (dentistry etc)
28/07/2022,2,jittery,supplements
28/07/2022,2,jittery,hygiene and cleanliness
28/07/2022,2,jittery,relaxation
28/07/2022,2,jittery,internal peace -emo relief
28/07/2022,2,jittery,rejuvenation
28/07/2022,2,jittery,sleep
28/07/2022,2,jittery,exercise
28/07/2022,2,jittery,contribution of life
28/07/2022,2,jittery,mourning of life unfulfilled
28/07/2022,2,jittery,physical nurturance
28/07/2022,2,jittery,order/ symetry
28/07/2022,2,jittery,rest
28/07/2022,2,jittery,relief
28/07/2022,2,jittery,nutrition
28/07/2022,2,keyed-up,balance
28/07/2022,2,keyed-up,nurturing
28/07/2022,2,keyed-up,support
28/07/2022,2,keyed-up,self acceptance
28/07/2022,2,keyed-up,self care
28/07/2022,2,keyed-up,sunshine
28/07/2022,2,keyed-up,hot
28/07/2022,2,keyed-up,stability
28/07/2022,2,keyed-up,cold
28/07/2022,2,keyed-up,health (dentistry etc)
28/07/2022,2,keyed-up,supplements
28/07/2022,2,keyed-up,hygiene and cleanliness
28/07/2022,2,keyed-up,relaxation
28/07/2022,2,keyed-up,internal peace -emo relief
28/07/2022,2,keyed-up,rejuvenation
28/07/2022,2,keyed-up,sleep
28/07/2022,2,keyed-up,exercise
28/07/2022,2,keyed-up,contribution of life
28/07/2022,2,keyed-up,mourning of life unfulfilled
28/07/2022,2,keyed-up,physical nurturance
28/07/2022,2,keyed-up,order/ symetry
28/07/2022,2,keyed-up,rest
28/07/2022,2,keyed-up,relief
28/07/2022,2,keyed-up,nutrition
28/07/2022,2,Depressed,balance
28/07/2022,2,Depressed,nurturing
28/07/2022,2,Depressed,support
28/07/2022,2,Depressed,self acceptance
28/07/2022,2,Depressed,self care
28/07/2022,2,Depressed,sunshine
28/07/2022,2,Depressed,hot
28/07/2022,2,Depressed,stability
28/07/2022,2,Depressed,cold
28/07/2022,2,Depressed,health (dentistry etc)
28/07/2022,2,Depressed,supplements
28/07/2022,2,Depressed,hygiene and cleanliness
28/07/2022,2,Depressed,relaxation
28/07/2022,2,Depressed,internal peace -emo relief
28/07/2022,2,Depressed,rejuvenation
28/07/2022,2,Depressed,sleep
28/07/2022,2,Depressed,exercise
28/07/2022,2,Depressed,contribution of life
28/07/2022,2,Depressed,mourning of life unfulfilled
28/07/2022,2,Depressed,physical nurturance
28/07/2022,2,Depressed,order/ symetry
28/07/2022,2,Depressed,rest
28/07/2022,2,Depressed,relief
28/07/2022,2,Depressed,nutrition
28/07/2022,2,Restless,balance
28/07/2022,2,Restless,nurturing
28/07/2022,2,Restless,support
28/07/2022,2,Restless,self acceptance
28/07/2022,2,Restless,self care
28/07/2022,2,Restless,sunshine
28/07/2022,2,Restless,hot
28/07/2022,2,Restless,stability
28/07/2022,2,Restless,cold
28/07/2022,2,Restless,health (dentistry etc)
28/07/2022,2,Restless,supplements
28/07/2022,2,Restless,hygiene and cleanliness
28/07/2022,2,Restless,relaxation
28/07/2022,2,Restless,internal peace -emo relief
28/07/2022,2,Restless,rejuvenation
28/07/2022,2,Restless,sleep
28/07/2022,2,Restless,exercise
28/07/2022,2,Restless,contribution of life
28/07/2022,2,Restless,mourning of life unfulfilled
28/07/2022,2,Restless,physical nurturance
28/07/2022,2,Restless,order/ symetry
28/07/2022,2,Restless,rest
28/07/2022,2,Restless,relief
28/07/2022,2,Restless,nutrition
28/07/2022,2,Exhausted,balance
28/07/2022,2,Exhausted,nurturing
28/07/2022,2,Exhausted,support
28/07/2022,2,Exhausted,self acceptance
28/07/2022,2,Exhausted,self care
28/07/2022,2,Exhausted,sunshine
28/07/2022,2,Exhausted,hot
28/07/2022,2,Exhausted,stability
28/07/2022,2,Exhausted,cold
28/07/2022,2,Exhausted,health (dentistry etc)
